Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Espírito Santo;Espírito Santo;7-PER-1-ESS;7PER1ESS;PEROÁ;3R Petroleum;480000039039793;2025/03;0;0;0;0;0;0;0;0;PEROA;UEP;0;2015/07;Peroa;53,1;< 210ºC;78,3%;210ºC a 500ºC;21,7%;> 500ºC;0%;92,26;2,26;1,04;,3;,39;,17;,13;,05;,1;,02;,13;0;0;0;1,96;1,2;2,07141;536,57976;37158,5862;09/06/2026
Espírito Santo;Espírito Santo;7-PER-2-ESS;7PER2ESS;PEROÁ;3R Petroleum;480000039039793;2025/03;0;0;0;0;0;0;0;0;PEROA;UEP;0;2015/07;Peroa;53,1;< 210ºC;78,3%;210ºC a 500ºC;21,7%;> 500ºC;0%;92,26;2,26;1,04;,3;,39;,17;,13;,05;,1;,02;,13;0;0;0;1,96;1,2;2,07141;536,57976;37158,5862;09/06/2026
Espírito Santo;Espírito Santo;7-CAN-1D-ESS;7CAN1DESS;CANGOÁ;3R Petroleum;480000039029721;2025/03;0;0;0;0;0;0;0;0;Unidade de Tratamento de Gás de Cacimbas - UTGC;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;92,09;2,33;1,15;,28;,41;,16;,13;,14;,1;,02;,03;,01;0;0;1,65;1,5;2,05726;534,88463;37179,6475;09/06/2026
Rio de Janeiro;Campos;9-POL-46D-RJS;POL-K;POLVO;Prio Bravo;486100038882000;2025/03;207,4237;0;207,4237;2,4212;0;2,4212;56,051;7782,5065;Polvo A;UEP;711;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;9-POL-45D-RJS;POL-L;POLVO;Prio Bravo;486100038882000;2025/03;959,8808;0;959,8808;5,7713;0;5,7713;133,609;7059,2794;Polvo A;UEP;717;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;7-POL-38HP-RJS;POL-Za;POLVO;Prio Bravo;486100038882000;2025/03;0;0;0;0;0;0;0;0;Polvo A;UEP;0;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;7-POL-36HP-RJS;POL-Pj;POLVO;Prio Bravo;486100038882000;2025/03;144,3028;0;144,3028;,2771;0;,2771;6,415;1006,9554;Polvo A;UEP;557;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;7-POL-32HP-RJS;POL-Xc;POLVO;Prio Bravo;486100038882000;2025/03;423,4945;0;423,4945;2,5192;0;2,5192;58,32;6480,3988;Polvo A;UEP;716;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;7-POL-24HP-RJS;POL-Oy;POLVO;Prio Bravo;486100038882000;2025/03;262,5144;0;262,5144;,9698;0;,9698;22,451;1704,7493;Polvo A;UEP;174;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;7-POL-16H-RJS;POL-W;POLVO;Prio Bravo;486100038882000;2025/03;215,9257;0;215,9257;1,0672;0;1,0672;24,707;333,0371;Polvo A;UEP;712;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;7-POL-47H-RJS;POL Q;POLVO;Prio Bravo;486100038882000;2025/03;828,4855;0;828,4855;1,1042;0;1,1042;25,562;1838,6667;Polvo A;UEP;717;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;7-POL-14H-RJS;POL-T;POLVO;Prio Bravo;486100038882000;2025/03;376,3589;0;376,3589;1,4906;0;1,4906;34,508;4529,6779;Polvo A;UEP;713;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;7-POL-12H-RJS;POL-R;POLVO;Prio Bravo;486100038882000;2025/03;269,9818;0;269,9818;1,0569;0;1,0569;24,468;1516,9027;Polvo A;UEP;712;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;7-POL-11HP-RJS;POL-DY;POLVO;Prio Bravo;486100038882000;2025/03;492,918;0;492,918;1,9058;0;1,9058;44,12;5781,4911;Polvo A;UEP;717;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;7-POL-7HP-RJS;POL-Gx;POLVO;Prio Bravo;486100038882000;2025/03;0;0;0;0;0;0;0;0;Polvo A;UEP;0;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;7-POL-4HP-RJS;7POL4HPRJS;POLVO;Prio Bravo;486100038882000;2025/03;135,461;0;135,461;,1319;0;,1319;3,053;2636,7161;Polvo A;UEP;711;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;7-POL-2HPB-RJS;7POL2HPBRJS;POLVO;Prio Bravo;486100038882000;2025/03;703,5481;0;703,5481;2,2284;0;2,2284;51,588;7787,67;Polvo A;UEP;717;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Rio de Janeiro;Campos;7-POL-1H-RJS;7POL1HRJS;POLVO;Prio Bravo;486100038882000;2025/03;204,9697;0;204,9697;,7803;0;,7803;18,063;4204,1439;Polvo A;UEP;691;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Espírito Santo;Campos;7-OST-10H-ESS;7OST10HESS;OSTRA;Shell Brasil;480000035529711;2025/03;1345,4922;0;1345,4922;9,059;0;9,059;276,404;5049,9338;FPSO ESPIRITO SANTO;UEP;662;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;76,509;15,589;3,843;,478;,996;,16;,187;,219;,087;,025;,002;0;0;0;,172;1,733;1,99813;527,82031;41688,223;09/06/2026
Espírito Santo;Campos;7-OST-9H-ESS;7OST9HESS;OSTRA;Shell Brasil;480000035529711;2025/03;0;0;0;0;0;0;0;0;FPSO ESPIRITO SANTO;UEP;0;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;76,509;15,589;3,843;,478;,996;,16;,187;,219;,087;,025;,002;0;0;0;,172;1,733;1,99813;527,82031;41688,223;09/06/2026
Espírito Santo;Campos;7-OST-6H-ESS;7OST6HESS;OSTRA;Shell Brasil;480000035529711;2025/03;0;0;0;0;0;0;0;0;FPSO ESPIRITO SANTO;UEP;0;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;76,509;15,589;3,843;,478;,996;,16;,187;,219;,087;,025;,002;0;0;0;,172;1,733;1,99813;527,82031;41688,223;09/06/2026
Espírito Santo;Campos;7-OST-7H-ESS;7OST7HESS;OSTRA;Shell Brasil;480000035529711;2025/03;0;0;0;0;0;0;0;0;FPSO ESPIRITO SANTO;UEP;0;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;76,509;15,589;3,843;,478;,996;,16;,187;,219;,087;,025;,002;0;0;0;,172;1,733;1,99813;527,82031;41688,223;09/06/2026
Espírito Santo;Campos;7-OST-3H-ESS;7OST3HESS;OSTRA;Shell Brasil;480000035529711;2025/03;1829,726;0;1829,726;9,9577;0;9,9577;303,824;12341,0189;FPSO ESPIRITO SANTO;UEP;662;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;76,509;15,589;3,843;,478;,996;,16;,187;,219;,087;,025;,002;0;0;0;,172;1,733;1,99813;527,82031;41688,223;09/06/2026
Espírito Santo;Campos;7-OST-1H-ESS;7OST1HESS;OSTRA;Shell Brasil;480000035529711;2025/03;1106,5174;0;1106,5174;9,6064;0;9,6064;293,106;12712,9165;FPSO ESPIRITO SANTO;UEP;648;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;76,509;15,589;3,843;,478;,996;,16;,187;,219;,087;,025;,002;0;0;0;,172;1,733;1,99813;527,82031;41688,223;09/06/2026
Espírito Santo;Campos;7-OST-2H-ESS;7OST2HESS;OSTRA;Shell Brasil;480000035529711;2025/03;979,1757;0;979,1757;9,6128;0;9,6128;293,302;13108,6701;FPSO ESPIRITO SANTO;UEP;648;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;76,509;15,589;3,843;,478;,996;,16;,187;,219;,087;,025;,002;0;0;0;,172;1,733;1,99813;527,82031;41688,223;09/06/2026
Espírito Santo;Campos;7-NAU-3H-ESS;7NAU3HESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;815,1961;0;815,1961;9,9447;0;9,9447;305,797;616,7668;FPSO ESPIRITO SANTO;UEP;603;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-ARGO-21H-ESS;ON7;ARGONAUTA;Shell Brasil;480000035529711;2025/03;2193,136;0;2193,136;21,9213;0;21,9213;674,072;1,5503;FPSO ESPIRITO SANTO;UEP;680;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-ARGO-20H-ESS;7-ARGO-20H-ESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;1907,2591;0;1907,2591;21,9737;0;21,9737;675,683;2819,4857;FPSO ESPIRITO SANTO;UEP;596;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Rio de Janeiro;Campos;7-POL-15H-RJS;POL-U;POLVO;Prio Bravo;486100038882000;2025/03;0;0;0;0;0;0;0;0;Polvo A;UEP;0;2021/10;Bravo;19,2;< 290ºC;20,8%;290ºC a 380ºC;15%;> 380ºC;64,2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;,56588;,12325;,01014;0;0;0;1,54157;,88336;2,06677;536,03956;40529,9208;09/06/2026
Espírito Santo;Campos;7-ARGO-19H-ESS;7-ARGO-19H-ESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;734,3729;0;734,3729;7,2692;0;7,2692;223,525;4845,2009;FPSO ESPIRITO SANTO;UEP;695;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-ARGO-18H-ESS;7-ARGO-18H-ESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;26,1814;0;26,1814;,2526;0;,2526;7,767;588,011;FPSO ESPIRITO SANTO;UEP;249;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-ARGO-17H-ESS;7ARGO17HESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;0;0;0;0;0;0;0;0;FPSO ESPIRITO SANTO;UEP;0;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-NAU-4H-ESS;7NAU4HESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;1042,9191;0;1042,9191;11,6685;0;11,6685;358,801;386,9779;FPSO ESPIRITO SANTO;UEP;605;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-NAU-1H-ESS;7NAU1HESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;1649,0938;0;1649,0938;19,3788;0;19,3788;595,893;39,6674;FPSO ESPIRITO SANTO;UEP;604;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-NAU-2H-ESS;7NAU2HESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;1109,1157;0;1109,1157;12,7534;0;12,7534;392,163;2051,0088;FPSO ESPIRITO SANTO;UEP;475;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-ARGO-14H-ESS;7ARGO14HESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;1022,6553;0;1022,6553;14,363;0;14,363;441,656;6811,6201;FPSO ESPIRITO SANTO;UEP;696;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-ARGO-4HC-ESS;7ARGO4HCESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;0;0;0;0;0;0;0;0;FPSO ESPIRITO SANTO;UEP;0;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-ARGO-3H-ESS;7ARGO3HESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;59,5097;0;59,5097;,4334;0;,4334;13,325;397,8396;FPSO ESPIRITO SANTO;UEP;106;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-ARGO-5H-ESS;7ARGO5HESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;2188,1951;0;2188,1951;19,2954;0;19,2954;593,328;5494,1289;FPSO ESPIRITO SANTO;UEP;707;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-ARGO-9H-ESS;7ARGO9HESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;0;0;0;0;0;0;0;0;FPSO ESPIRITO SANTO;UEP;0;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-ARGO-2H-ESS;7ARGO2HESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;13,8457;0;13,8457;,6184;0;,6184;19,015;634,8847;FPSO ESPIRITO SANTO;UEP;171;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-ARGO-10H-ESS;7ARGO10HESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;2454,9412;0;2454,9412;22,5134;0;22,5134;692,278;13469,5764;FPSO ESPIRITO SANTO;UEP;707;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
Espírito Santo;Campos;7-ARGO-13H-ESS;7ARGO13HESS;ARGONAUTA;Shell Brasil;480000035529711;2025/03;3310,8255;0;3310,8255;44,3325;0;44,3325;1363,21;12148,7096;FPSO ESPIRITO SANTO;UEP;707;2021/02;Ostra;18,1;< 290ºC;15,55%;290ºC a 380ºC;16,62%;> 380ºC;67,83%;88,62635;3,81553;,30082;,57244;,28036;,2494;,0732;,32034;,3162;,15962;,04371;0;0;0;,10783;5,1342;2,27329;560,69968;36794,1934;09/06/2026
